volts,SOC
1.1625125025004999,0.00117096
1.1622324464892977,0.00117096
1.1619523904780955,0.00117096
1.161672334466893,0.00117096
1.161392278455691,0.00117096
1.1611122224444888,0.00117096
1.1608321664332866,0.00117096
1.1605521104220842,0.00117096
1.160272054410882,0.00117096
1.1599919983996798,0.00117096
1.1597119423884774,0.00117096
1.1594318863772752,0.00117096
1.159151830366073,0.00117096
1.1588717743548709,0.00117096
1.1585917183436685,0.00117096
1.1583116623324663,0.00117096
1.1580316063212641,0.00117096
1.157751550310062,0.00117096
1.1574714942988595,0.00117096
1.1571914382876574,0.00117096
1.1569113822764552,0.00117096
1.1566313262652528,0.00117096
1.1563512702540506,0.00117096
1.1560712142428484,0.00117096
1.1557911582316462,0.00117096
1.1555111022204438,0.00117096
1.1552310462092417,0.00117096
1.1549509901980395,0.00117096
1.154670934186837,0.00117096
1.154390878175635,0.00117096
1.1541108221644327,0.00117096
1.1538307661532305,0.00117096
1.1535507101420281,0.00117096
1.153270654130826,0.00117096
1.1529905981196238,0.00117096
1.1527105421084216,0.00117096
1.1524304860972192,0.00117096
1.152150430086017,0.00117096
1.1518703740748149,0.00117096
1.1515903180636125,0.00117096
1.1513102620524103,0.00117096
1.151030206041208,0.00117096
1.150750150030006,0.00117096
1.1504700940188035,0.00117096
1.1501900380076013,0.00117096
1.1499099819963992,0.00117096
1.1496299259851968,0.00117096
1.1493498699739946,0.00117096
1.1490698139627924,0.00117096
1.1487897579515902,0.00117096
1.1485097019403878,0.00117096
1.1482296459291856,0.00117096
1.1479495899179835,0.00117096
1.1476695339067813,0.00117096
1.1473894778955789,0.00117096
1.1471094218843767,0.00117096
1.1468293658731745,0.00117096
1.1465493098619721,0.00117096
1.14626925385077,0.00117096
1.1459891978395678,0.00117096
1.1457091418283656,0.00117096
1.1454290858171632,0.00117096
1.145149029805961,0.00117096
1.1448689737947588,0.00117096
1.1445889177835566,0.00117096
1.1443088617723542,0.00117096
1.144028805761152,0.00117096
1.1437487497499499,0.00117096
1.1434686937387475,0.00117096
1.1431886377275453,0.00117096
1.1429085817163431,0.00117096
1.142628525705141,0.00117096
1.1423484696939386,0.00117096
1.1420684136827364,0.00117096
1.1417883576715342,0.00117096
1.1415083016603318,0.00117096
1.1412282456491296,0.00117096
1.1409481896379274,0.00117096
1.1406681336267253,0.00117096
1.1403880776155229,0.00117096
1.1401080216043207,0.00117096
1.1398279655931185,0.00117096
1.1395479095819163,0.00117096
1.139267853570714,0.00117096
1.1389877975595117,0.00117096
1.1387077415483096,0.00117096
1.1384276855371072,0.00117096
1.138147629525905,0.00117096
1.1378675735147028,0.00117096
1.1375875175035006,0.00117096
1.1373074614922982,0.00117096
1.137027405481096,0.00117096
1.1367473494698939,0.00117096
1.1364672934586915,0.00117096
1.1361872374474893,0.00117096
1.135907181436287,0.00117096
1.135627125425085,0.00117096
