,SOC,volts
315,0.7894736842105263,0.07761406940577252
316,0.7919799498746867,0.0775376101164201
317,0.794486215538847,0.07746071900557848
318,0.7969924812030075,0.07738237638127579
319,0.7994987468671679,0.07730139849866603
320,0.8020050125313283,0.07722606466165416
321,0.8045112781954886,0.07714527723502305
322,0.8070175438596491,0.07706181001697794
323,0.8095238095238095,0.07696896589285715
324,0.8120300751879699,0.07687938789473686
325,0.8145363408521302,0.07678350512005823
326,0.8170426065162907,0.07668923080766434
327,0.8195488721804511,0.07659205611447976
328,0.8220551378446115,0.07649056045597867
329,0.8245614035087718,0.07638904407470291
330,0.8270676691729323,0.07628503960708224
331,0.8295739348370927,0.07617447074460346
332,0.8320802005012531,0.07605656418142132
333,0.8345864661654134,0.07594232290413536
334,0.8370927318295739,0.07582648153665415
335,0.8395989974937343,0.07570587851806938
336,0.8421052631578947,0.0755876434804754
337,0.844611528822055,0.07545848006063548
338,0.8471177944862155,0.07532826523647831
339,0.849624060150376,0.07519642199126851
340,0.8521303258145363,0.07506068447247152
341,0.8546365914786966,0.07492811137278682
342,0.8571428571428571,0.07479050571428573
343,0.8596491228070176,0.07463558558573856
344,0.8621553884711779,0.07447998016447371
345,0.8646616541353382,0.07432096571913657
346,0.8671679197994987,0.07415082563909776
347,0.8696741854636592,0.07396346861751153
348,0.8721804511278195,0.0737669789400922
349,0.8746867167919798,0.07355641709192338
350,0.8771929824561403,0.07330972410865878
351,0.8796992481203008,0.07307072720349261
352,0.8822055137844611,0.07283963261702647
353,0.8847117794486214,0.0725963370919234
354,0.8872180451127819,0.07233319545582712
355,0.8897243107769424,0.07206315040019405
356,0.8922305764411027,0.0717699695864662
357,0.894736842105263,0.07146068825127339
358,0.8972431077694235,0.07113655005093383
359,0.899749373433584,0.07078963608294933
360,0.9022556390977443,0.07042229096531653
361,0.9047619047619047,0.07003893161290328
362,0.9072681704260651,0.06963574780014556
363,0.9097744360902256,0.06922226333252489
364,0.9122807017543859,0.06875323030560272
365,0.9147869674185463,0.06826990007518802
366,0.9172932330827067,0.06776032379699251
367,0.9197994987468672,0.06719371210041235
368,0.9223057644110275,0.06658849296143586
369,0.9248120300751879,0.0659423190274073
370,0.9273182957393483,0.06524552768372549
371,0.9298245614035088,0.06451280959252977
372,0.9323308270676691,0.06372121952704345
373,0.9348370927318295,0.06287675368906144
374,0.9373433583959899,0.06196362894009225
375,0.9398496240601504,0.06097880489934521
376,0.9423558897243107,0.05991596554511283
377,0.9448621553884711,0.05875936633761831
378,0.9473684210526315,0.05750258766447377
379,0.949874686716792,0.056136121833616354
380,0.9523809523809523,0.05465116133640561
381,0.9548872180451127,0.053016612131942836
382,0.9573934837092731,0.051219591443124046
383,0.9598997493734336,0.04924709911472233
384,0.9624060150375939,0.047102733259762455
385,0.9649122807017543,0.04478547039049251
386,0.9674185463659147,0.04228007314819317
387,0.9699248120300752,0.03972376173902503
388,0.9724310776942355,0.03728868210526334
389,0.9749373433583959,0.03512256359022569
390,0.9774436090225563,0.03324823306815437
391,0.9799498746867168,0.03136985804511291
392,0.9824561403508771,0.029219254617996775
393,0.9849624060150375,0.02679095669415496
394,0.9874686716791979,0.024060897921416483
395,0.9899749373433584,0.021179793317972376
396,0.9924812030075187,0.01835250758670887
397,0.9949874686716791,0.015606844448217581
398,0.9974937343358395,0.012870623839437382
399,1.0,0.009851559999999995
