time/s,Ecell/V,Capacity/mA.h,cycle number,Q discharge/mA.h,Q charge/mA.h
3832.850182050606,2.934936,0.004860938278117942,0.0,0.0,0.004860938278117942
3837.850182288093,2.9345424,0.004965333847088947,0.0,0.0,0.004965333847088947
3842.850182525581,2.9342275,0.005069729593218202,0.0,0.0,0.005069729593218202
3847.850182763068,2.9338729,0.005174125058199798,0.0,0.0,0.005174125058199798
3852.850183000555,2.9334793,0.00527852034719868,0.0,0.0,0.00527852034719868
3857.850183238043,2.9330857,0.005382915726953912,0.0,0.0,0.005382915726953912
3862.85018347553,2.9328101,0.00548731088039362,0.0,0.0,0.00548731088039362
3867.850183713017,2.9325738,0.005591706271150875,0.0,0.0,0.005591706271150875
3872.850183950504,2.9322193,0.00569610145079593,0.0,0.0,0.00569610145079593
3877.850184187992,2.9319043,0.005800496639108494,0.0,0.0,0.005800496639108494
3882.850184425479,2.93155,0.005904892028826808,0.0,0.0,0.005904892028826808
3887.850184662966,2.9312744,0.006009287562730414,0.0,0.0,0.006009287562730414
3892.850184900453,2.9309595,0.006113682851774827,0.0,0.0,0.006113682851774827
3897.850185137941,2.9307625,0.006218078332170847,0.0,0.0,0.006218078332170847
3902.850185375428,2.9304082,0.006322473627784189,0.0,0.0,0.006322473627784189
3907.850185612915,2.9301326,0.006426869207740661,0.0,0.0,0.006426869207740661
3912.850185850402,2.9298964,0.006531264677122238,0.0,0.0,0.006531264677122238
3917.85018608789,2.9295814,0.00663566018269708,0.0,0.0,0.00663566018269708
3922.850186325377,2.9293451,0.00674005608858334,0.0,0.0,0.00674005608858334
3927.850186562864,2.9291875,0.006844451940730217,0.0,0.0,0.006844451940730217
3932.850186800351,2.9289119,0.006948847491116163,0.0,0.0,0.006948847491116163
3937.850187037839,2.928715,0.007053243075414667,0.0,0.0,0.007053243075414667
3942.850187275326,2.9284787,0.007157638793169627,0.0,0.0,0.007157638793169627
3947.850187512813,2.9281638,0.007262034339259071,0.0,0.0,0.007262034339259071
3952.8501877503,2.9280064,0.007366430016507708,0.0,0.0,0.007366430016507708
3957.850187987788,2.9278882,0.007470825547162032,0.0,0.0,0.007470825547162032
3962.850188225275,2.9274945,0.007575221020918756,0.0,0.0,0.007575221020918756
3967.850188462762,2.9273763,0.007679616359161837,0.0,0.0,0.007679616359161837
3972.850188700249,2.9271796,0.007784012149059113,0.0,0.0,0.007784012149059113
3977.850188937737,2.9269433,0.007888407606486647,0.0,0.0,0.007888407606486647
3982.850189175224,2.926825,0.007992803192834063,0.0,0.0,0.007992803192834063
3987.850189412711,2.9266677,0.008097198623985884,0.0,0.0,0.008097198623985884
3992.850189650198,2.9264314,0.008201594139362379,0.0,0.0,0.008201594139362379
3997.850189887686,2.9261165,0.008305989835204353,0.0,0.0,0.008305989835204353
4002.850190125173,2.9260771,0.008410385293761893,0.0,0.0,0.008410385293761893
4007.85019036266,2.9258802,0.008514780959019233,0.0,0.0,0.008514780959019233
4012.850190600147,2.9257619,0.008619176183500226,0.0,0.0,0.008619176183500226
4017.850190837635,2.925447,0.00872357182911287,0.0,0.0,0.00872357182911287
4022.850191075122,2.9254076,0.008827967150906724,0.0,0.0,0.008827967150906724
4027.850191312609,2.9252503,0.008932362350146805,0.0,0.0,0.008932362350146805
4032.850191550097,2.925014,0.00903675781849772,0.0,0.0,0.00903675781849772
4037.850191787584,2.9248564,0.009141152878879674,0.0,0.0,0.009141152878879674
4042.850192025071,2.9246595,0.00924554767024186,0.0,0.0,0.00924554767024186
4047.850192262558,2.9246988,0.00934994264094366,0.0,0.0,0.00934994264094366
4052.850192500046,2.9244628,0.009454337411485611,0.0,0.0,0.009454337411485611
4057.850192737533,2.9243052,0.009558732501508462,0.0,0.0,0.009558732501508462
4062.85019297502,2.9241476,0.00966312776207924,0.0,0.0,0.00966312776207924
4067.850193212507,2.9240689,0.009767522796073722,0.0,0.0,0.009767522796073722
4072.850193449995,2.9239116,0.009871918115773134,0.0,0.0,0.009871918115773134
4077.850193687482,2.9237933,0.009976313240714373,0.0,0.0,0.009976313240714373
4082.850193924969,2.923636,0.01008070821677231,0.0,0.0,0.01008070821677231
4087.850194162456,2.9235177,0.01018510305183629,0.0,0.0,0.01018510305183629
4092.850194399944,2.9234784,0.01028949813300537,0.0,0.0,0.01028949813300537
4097.850194637431,2.9232814,0.01039389310581403,0.0,0.0,0.01039389310581403
4102.850194874918,2.9231241,0.01049828794527385,0.0,0.0,0.01049828794527385
4107.850195112405,2.9230058,0.01060268305276003,0.0,0.0,0.01060268305276003
4112.850195349893,2.9228878,0.01070707811210304,0.0,0.0,0.01070707811210304
4117.85019558738,2.9228089,0.01081147328524126,0.0,0.0,0.01081147328524126
4122.850195824867,2.9227695,0.01091586865068724,0.0,0.0,0.01091586865068724
4127.850196062354,2.9225333,0.01102026394193371,0.0,0.0,0.01102026394193371
4132.850196299842,2.9224153,0.01112465904176649,0.0,0.0,0.01112465904176649
4137.850196537329,2.9224546,0.0112290540200596,0.0,0.0,0.0112290540200596
4142.850196774816,2.9223366,0.01133344920185291,0.0,0.0,0.01133344920185291
4147.850197012303,2.922179,0.01143784422065235,0.0,0.0,0.01143784422065235
4152.850197249791,2.9221396,0.01154223941344354,0.0,0.0,0.01154223941344354
4157.850197487278,2.9220216,0.01164663452297449,0.0,0.0,0.01164663452297449
