specific_capacity,voltage,direction
886.7657296,1.3317829,dischage
887.2307432,1.3317027,dischage
887.6957513,1.3316455,dischage
888.1607567,1.3315881,dischage
888.6257649,1.3315462,dischage
889.0907753,1.3314431,dischage
889.5557843,1.331359,dischage
890.020795,1.331298,dischage
890.4858117,1.3313667,dischage
890.9508359,1.3313171,dischage
891.4158662,1.3311375,dischage
891.8808869,1.3310344,dischage
892.3459108,1.330916,dischage
892.8109296,1.3309467,dischage
893.2759434,1.3309122,dischage
893.740957,1.3308167,dischage
894.2059689,1.3307176,dischage
894.6709795,1.3307098,dischage
895.1359935,1.3307251,dischage
895.6010129,1.3306373,dischage
896.0660292,1.3304693,dischage
896.531039,1.3304387,dischage
896.9960442,1.3304157,dischage
897.461056,1.3303585,dischage
897.9260693,1.3302822,dischage
898.3910812,1.3302249,dischage
898.8560989,1.3301944,dischage
899.321115,1.3301561,dischage
899.7861275,1.3300415,dischage
900.2511429,1.32982,dischage
900.7161587,1.3299117,dischage
901.1811786,1.329885,dischage
901.6461974,1.3298429,dischage
902.1112215,1.3297971,dischage
902.5762529,1.3296635,dischage
903.0412723,1.3296367,dischage
903.5062808,1.329568,dischage
903.9712889,1.3295108,dischage
904.4362949,1.3294535,dischage
904.9013029,1.3293313,dischage
905.3663075,1.3293313,dischage
905.8313204,1.3292587,dischage
906.2963387,1.3292357,dischage
906.7613512,1.3291365,dischage
907.2263566,1.3291212,dischage
907.6913647,1.3291098,dischage
908.1563723,1.3290334,dischage
908.6213699,1.3289838,dischage
909.086377,1.3289303,dischage
909.5513854,1.3288883,dischage
910.016396,1.3288195,dischage
910.4814089,1.3288157,dischage
910.9464223,1.3286552,dischage
911.4114259,1.3286552,dischage
911.8764217,1.3285599,dischage
912.3414228,1.3284796,dischage
912.8064218,1.3284643,dischage
913.2714196,1.3284415,dischage
913.7364175,1.3283575,dischage
914.2014127,1.3283918,dischage
914.6664049,1.3283116,dischage
915.1313989,1.3281779,dischage
915.5963964,1.3281435,dischage
916.0614001,1.328132,dischage
916.5264002,1.3280176,dischage
916.9913917,1.3279984,dischage
917.4563907,1.3279488,dischage
917.921391,1.327945,dischage
918.3863945,1.3278571,dischage
918.8513935,1.327819,dischage
919.316405,1.3276509,dischage
919.7814208,1.32767,dischage
920.2464339,1.3276776,dischage
920.7114531,1.3275516,dischage
921.1764702,1.3276051,dischage
921.6414768,1.3275363,dischage
922.1064794,1.3274256,dischage
922.5714876,1.3274485,dischage
923.0364976,1.3273454,dischage
923.5015124,1.3273149,dischage
923.9665228,1.3272117,dischage
924.4315288,1.3271736,dischage
924.8965326,1.3271965,dischage
925.3615356,1.3270628,dischage
925.82654,1.3270169,dischage
926.2915498,1.3269712,dischage
926.7565664,1.3268795,dischage
927.2215827,1.3268986,dischage
927.6866002,1.3268375,dischage
928.1516175,1.326849,dischage
928.6166283,1.3267611,dischage
929.0816418,1.3266656,dischage
929.5466482,1.3266847,dischage
930.0116583,1.3265396,dischage
930.4766791,1.3265625,dischage
930.9417002,1.3265282,dischage
931.4067245,1.3264823,dischage
931.8717472,1.3264939,dischage
932.3367649,1.3262647,dischage
932.8017782,1.3263296,dischage
933.2667858,1.32628,dischage
933.7318001,1.3262722,dischage
934.1968032,1.3262533,dischage
934.661817,1.3261769,dischage
935.126832,1.3261081,dischage
935.5918433,1.3260776,dischage
936.0568555,1.3261195,dischage
936.5218702,1.3261539,dischage
936.9868831,1.3259897,dischage
937.4518971,1.3259515,dischage
937.9169068,1.3258064,dischage
938.3819214,1.3258255,dischage
938.846945,1.3257835,dischage
939.3119688,1.3257453,dischage
939.7769839,1.3257339,dischage
940.2420027,1.3256499,dischage
940.7070318,1.3256537,dischage
941.1720576,1.325562,dischage
941.6370827,1.3255583,dischage
942.1021073,1.32552,dischage
942.5671306,1.325562,dischage
943.0321528,1.3254627,dischage
943.4971713,1.325375,dischage
943.962192,1.3253062,dischage
944.4272162,1.3252984,dischage
944.8922395,1.3251839,dischage
945.3572672,1.325245,dischage
945.8222925,1.3250923,dischage
946.2873064,1.3251572,dischage
946.7523211,1.3251686,dischage
947.2173312,1.3250464,dischage
947.6823308,1.3250083,dischage
948.1473359,1.3250237,dischage
948.6123462,1.3249816,dischage
949.0773514,1.3248861,dischage
949.5423527,1.3249013,dischage
950.007349,1.3248785,dischage
950.4723522,1.3248365,dischage
950.9373594,1.3247944,dischage
951.4023708,1.3246568,dischage
951.8673846,1.3246875,dischage
952.3323912,1.3247219,dischage
952.7974032,1.3246074,dischage
953.2624121,1.3246378,dischage
953.7274142,1.3245615,dischage
954.1924118,1.324508,dischage
954.6574054,1.3244468,dischage
955.1224096,1.324401,dischage
955.5874038,1.3244239,dischage
956.0524037,1.3243438,dischage
956.5173933,1.32434,dischage
956.9823772,1.3243132,dischage
957.4473672,1.3242942,dischage
957.9123473,1.3242407,dischage
958.3773268,1.3241681,dischage
958.8423165,1.3241795,dischage
959.3073082,1.3241185,dischage
959.7723035,1.324088,dischage
960.2373086,1.3240993,dischage
960.7023109,1.3240116,dischage
961.1673135,1.3240154,dischage
961.6323129,1.3239849,dischage
962.0973109,1.3239046,dischage
962.5623052,1.3239123,dischage
963.0272958,1.3239313,dischage
963.4922846,1.3238436,dischage
963.9572721,1.3237518,dischage
964.4222573,1.3237405,dischage
964.887248,1.3237404,dischage
965.3522454,1.3236603,dischage
965.8172311,1.3237786,dischage
966.2822247,1.3236334,dischage
966.7472221,1.3236601,dischage
967.2122255,1.3236144,dischage
967.6772251,1.3235991,dischage
968.1422191,1.3236793,dischage
968.6072204,1.323496,dischage
969.0722289,1.3234273,dischage
969.5372378,1.3234463,dischage
970.0022457,1.323454,dischage
970.4672555,1.32337,dischage
970.9322672,1.3232745,dischage
971.3972808,1.32337,dischage
971.8622971,1.3233128,dischage
972.327309,1.3233012,dischage
972.7923168,1.3233318,dischage
973.2573179,1.3232859,dischage
973.7223362,1.3231866,dischage
974.1873527,1.3231218,dischage
974.6523664,1.3232402,dischage
975.1173782,1.3231714,dischage
975.5823885,1.3231714,dischage
976.0474013,1.3230454,dischage
976.5124115,1.3230873,dischage
976.977411,1.3231256,dischage
977.4424207,1.3230492,dischage
977.9074321,1.322927,dischage
978.3724411,1.3229843,dischage
978.8374414,1.3229728,dischage
979.3024421,1.3230149,dischage
979.7674443,1.3228964,dischage
980.2324427,1.3228086,dischage
980.6974391,1.3228773,dischage
981.1624298,1.3227819,dischage
981.6274206,1.3227819,dischage
982.0924136,1.3228391,dischage
982.5574117,1.3227476,dischage
983.0224139,1.3228048,dischage
983.4874159,1.3227017,dischage
983.9524157,1.322717,dischage
984.4174155,1.322675,dischage
984.8824201,1.3227284,dischage
985.3474175,1.3226444,dischage
985.8124128,1.3227131,dischage
986.2774161,1.3226177,dischage
986.7424128,1.3226253,dischage
987.2074038,1.3225641,dischage
987.6723937,1.3225603,dischage
988.1373882,1.3225719,dischage
988.6023827,1.3223809,dischage
989.0673852,1.3225451,dischage
989.532385,1.3224611,dischage
989.9973823,1.3224649,dischage
990.4623837,1.3223771,dischage
990.9273877,1.3223579,dischage
991.3923876,1.3223695,dischage
991.8573874,1.3223236,dischage
992.322385,1.3223275,dischage
992.7873825,1.3223503,dischage
993.2523794,1.3223542,dischage
993.7173794,1.3222892,dischage
994.1823776,1.3222549,dischage
994.6473802,1.3222281,dischage
995.1123904,1.3221442,dischage
995.5773967,1.3221785,dischage
996.0424177,1.3222319,dischage
996.5074336,1.3221211,dischage
996.9724475,1.3221632,dischage
997.4374565,1.3222014,dischage
997.9024599,1.3220258,dischage
998.3674613,1.322083,dischage
998.8324705,1.3221022,dischage
999.297478,1.3220563,dischage
999.7624773,1.3221211,dischage
1000.227477,1.3220487,dischage
1000.692486,1.3220944,dischage
1001.157497,1.3220181,dischage
1001.622509,1.3219914,dischage
1002.087524,1.3220448,dischage
1002.552531,1.3219646,dischage
1003.017538,1.3219608,dischage
1003.482543,1.3219341,dischage
1003.947547,1.3219074,dischage
1004.412554,1.3219684,dischage
1004.877559,1.3218729,dischage
1005.342556,1.3218691,dischage
1005.807541,1.3218731,dischage
1006.272528,1.3218577,dischage
1006.737518,1.3218348,dischage
1007.202519,1.3216972,dischage
1007.66753,1.3218386,dischage
1008.132544,1.3217393,dischage
1008.597556,1.3218119,dischage
1009.062568,1.3216935,dischage
1009.527575,1.321705,dischage
1009.992581,1.3216286,dischage
1010.457579,1.3217431,dischage
1010.922578,1.3217088,dischage
1011.38757,1.3216782,dischage
1011.85256,1.3216171,dischage
1012.317546,1.3216591,dischage
1012.782545,1.3217431,dischage
1013.247544,1.3216133,dischage
1013.71254,1.3217241,dischage
1014.177525,1.321575,dischage
1014.642508,1.3216476,dischage
1015.107497,1.3215941,dischage
1015.572493,1.3216095,dischage
1016.037494,1.3215445,dischage
1016.502501,1.3215828,dischage
1016.967508,1.3216171,dischage
1017.432514,1.3215942,dischage
1017.897518,1.3214185,dischage
1018.362512,1.3215293,dischage
1018.827502,1.3214835,dischage
1019.292497,1.3215636,dischage
1019.757488,1.3213727,dischage
1020.222485,1.3216705,dischage
1020.687488,1.3214988,dischage
1021.15249,1.3215026,dischage
1021.617497,1.3213688,dischage
1022.082499,1.3214759,dischage
1022.547506,1.3213918,dischage
1023.012506,1.3213995,dischage
1023.4775,1.321388,dischage
1023.942501,1.3213918,dischage
1024.407507,1.3213574,dischage
1024.872513,1.3214033,dischage
1025.337517,1.321304,dischage
1025.802521,1.3213497,dischage
1026.267526,1.3213842,dischage
1026.73254,1.3212773,dischage
1027.19755,1.3211627,dischage
1027.662553,1.3212467,dischage
1028.127552,1.3212237,dischage
1028.592545,1.3212695,dischage
1029.057535,1.3213001,dischage
1029.522529,1.3212696,dischage
1029.987527,1.3212696,dischage
1030.45252,1.3212237,dischage
1030.91751,1.3212161,dischage
1031.382499,1.3212277,dischage
1031.847494,1.3211818,dischage
1032.312492,1.3212352,dischage
1032.777493,1.3211589,dischage
1033.24249,1.3211359,dischage
1033.707492,1.3212352,dischage
1034.172488,1.321178,dischage
1034.637478,1.3211206,dischage
1035.102482,1.3211818,dischage
1035.567496,1.3211741,dischage
1036.032506,1.3210977,dischage
1036.497517,1.320926,dischage
1036.962518,1.3210022,dischage
1037.427521,1.3210481,dischage
1037.892525,1.3210901,dischage
1038.357524,1.3209679,dischage
1038.822524,1.3210176,dischage
1039.28753,1.3210291,dischage
1039.752528,1.3209717,dischage
1040.217526,1.3210289,dischage
1040.682531,1.3209144,dischage
1041.147538,1.3209488,dischage
1041.612554,1.3209412,dischage
1042.077569,1.320861,dischage
1042.542575,1.3209106,dischage
1043.007591,1.3209145,dischage
1043.472609,1.3209296,dischage
1043.937639,1.3209374,dischage
1044.402659,1.3208456,dischage
1044.867682,1.3208495,dischage
1045.3327,1.3208915,dischage
1045.797717,1.3208915,dischage
1046.262731,1.320861,dischage
1046.727747,1.3208036,dischage
1047.192757,1.3208189,dischage
1047.657767,1.3208419,dischage
1048.122776,1.3207083,dischage
1048.587779,1.3208189,dischage
1049.052781,1.3206471,dischage
1049.517782,1.3207884,dischage
1049.982784,1.3207884,dischage
1050.447776,1.3207197,dischage
1050.91276,1.3207464,dischage
1051.377744,1.3205861,dischage
1051.842732,1.3206662,dischage
1052.307724,1.3207808,dischage
1052.772717,1.3206891,dischage
1053.237716,1.3206891,dischage
1053.702721,1.3206279,dischage
1054.167729,1.3206127,dischage
1054.632734,1.3205631,dischage
1055.097732,1.3205287,dischage
1055.562739,1.3206128,dischage
1056.027747,1.3205746,dischage
1056.492754,1.32046,dischage
1056.957771,1.32046,dischage
1057.422785,1.3205364,dischage
1057.887802,1.3205173,dischage
1058.352809,1.3205364,dischage
1058.817818,1.3205287,dischage
1059.282837,1.3204409,dischage
1059.747848,1.3204371,dischage
1060.21285,1.3204104,dischage
1060.677851,1.3203645,dischage
1061.142859,1.3204066,dischage
1061.607858,1.3203416,dischage
1062.072851,1.3204409,dischage
1062.537836,1.3203568,dischage
1063.002819,1.3204142,dischage
1063.467804,1.320353,dischage
1063.932789,1.3203263,dischage
1064.397787,1.320269,dischage
1064.862783,1.3203799,dischage
1065.32778,1.3203187,dischage
1065.792777,1.3203416,dischage
1066.257778,1.3201507,dischage
1066.722802,1.3203149,dischage
1067.187825,1.3201697,dischage
1067.65283,1.3202499,dischage
1068.117829,1.3202003,dischage
1068.582842,1.3201622,dischage
1069.047856,1.3201584,dischage
1069.512859,1.3202041,dischage
1069.977867,1.3202156,dischage
1070.442872,1.320227,dischage
1070.907879,1.3200437,dischage
1071.372887,1.3200781,dischage
1071.837901,1.3200591,dischage
1072.302913,1.3200322,dischage
1072.767927,1.3200742,dischage
1073.232938,1.3199903,dischage
1073.697942,1.320101,dischage
1074.162944,1.3198719,dischage
1074.627942,1.320101,dischage
1075.092936,1.3199674,dischage
1075.557945,1.3199521,dischage
1076.022952,1.3198338,dischage
1076.487963,1.3198757,dischage
1076.952976,1.319784,dischage
1077.417986,1.3198261,dischage
1077.882998,1.3199558,dischage
1078.34801,1.3198643,dischage
1078.813024,1.3197573,dischage
1079.278042,1.319723,dischage
1079.743057,1.319765,dischage
1080.208065,1.3197306,dischage
1080.673076,1.3198299,dischage
1081.138094,1.3197078,dischage
1081.603115,1.3197076,dischage
1082.06813,1.3196886,dischage
1082.533151,1.3197267,dischage
1082.998173,1.3196695,dischage
1083.463198,1.3196083,dischage
1083.928225,1.319658,dischage
1084.393256,1.3196046,dischage
1084.858285,1.3195893,dischage
1085.3233,1.3195206,dischage
1085.78831,1.3195435,dischage
1086.253314,1.3196083,dischage
1086.718313,1.3195128,dischage
1087.183312,1.3193908,dischage
1087.648321,1.3194021,dischage
1088.113336,1.3195091,dischage
1088.578347,1.3193792,dischage
1089.043357,1.3194556,dischage
1089.508368,1.3194098,dischage
1089.973369,1.3194175,dischage
1090.43837,1.3192723,dischage
1090.90338,1.3192915,dischage
1091.368389,1.319173,dischage
1091.833404,1.3192799,dischage
1092.298418,1.3192112,dischage
1092.763436,1.3191692,dischage
1093.228456,1.3191463,dischage
1093.693476,1.3191501,dischage
1094.158495,1.3191692,dischage
1094.623505,1.3190891,dischage
1095.088513,1.3190776,dischage
1095.553532,1.318982,dischage
1096.018547,1.3190279,dischage
1096.483561,1.3190355,dischage
1096.948567,1.3190852,dischage
1097.413569,1.3189898,dischage
1097.878573,1.3190622,dischage
1098.343572,1.3189631,dischage
1098.808564,1.3188981,dischage
1099.273562,1.3189248,dischage
1099.738561,1.3188409,dischage
1100.203565,1.3188179,dischage
1100.668565,1.3187873,dischage
1101.133561,1.318753,dischage
1101.598552,1.3188064,dischage
1102.063543,1.3186842,dischage
1102.528538,1.3186575,dischage
1102.993527,1.3186651,dischage
1103.458523,1.3186651,dischage
1103.923527,1.3186307,dischage
1104.388539,1.3184972,dischage
1104.853543,1.318543,dischage
1105.318559,1.3185391,dischage
1105.783574,1.3185506,dischage
1106.248585,1.3185009,dischage
1106.71359,1.3184284,dischage
1107.178602,1.318436,dischage
1107.64361,1.318352,dischage
1108.10861,1.3183253,dischage
1108.573609,1.3183367,dischage
1109.038612,1.3183596,dischage
1109.503622,1.3182641,dischage
1109.968636,1.3181725,dischage
1110.433649,1.3182908,dischage
1110.89866,1.3181458,dischage
1111.363666,1.318161,dischage
1111.828679,1.3181,dischage
1112.293685,1.3181419,dischage
1112.758702,1.3180236,dischage
1113.223714,1.3181763,dischage
1113.688723,1.3180656,dischage
1114.153731,1.3179815,dischage
1114.618738,1.3178517,dischage
1115.083744,1.3178784,dischage
1115.548754,1.3178402,dischage
1116.013768,1.3179052,dischage
1116.478772,1.317909,dischage
1116.943771,1.3177792,dischage
1117.408767,1.3177906,dischage
1117.873771,1.3176951,dischage
1118.338769,1.3177754,dischage
1118.80377,1.3176837,dischage
1119.268773,1.3176035,dischage
1119.733779,1.3175882,dischage
1120.198786,1.3175386,dischage
1120.663787,1.317657,dischage
1121.128782,1.3174431,dischage
1121.593782,1.3173743,dischage
1122.058784,1.3173094,dischage
1122.523782,1.3173094,dischage
1122.988775,1.3173782,dischage
1123.453768,1.3172445,dischage
1123.918764,1.3172407,dischage
1124.383758,1.3172216,dischage
1124.848754,1.3171262,dischage
1125.313756,1.3170917,dischage
1125.778759,1.3171414,dischage
1126.24377,1.3170917,dischage
1126.708775,1.3170154,dischage
1127.173778,1.3169886,dischage
1127.638787,1.3169466,dischage
1128.103787,1.3168435,dischage
1128.568796,1.316897,dischage
1129.033809,1.3168435,dischage
1129.49882,1.316771,dischage
1129.963834,1.3168168,dischage
1130.428847,1.3167213,dischage
1130.893868,1.3166068,dischage
1131.358886,1.3166029,dischage
1131.823903,1.3166182,dischage
1132.288921,1.3165647,dischage
1132.753933,1.3165762,dischage
1133.218937,1.3164655,dischage
1133.683941,1.3164808,dischage
1134.148949,1.3164541,dischage
1134.613963,1.3163624,dischage
1135.078976,1.3162593,dischage
1135.543987,1.316286,dischage
1136.008993,1.3162172,dischage
1136.473991,1.3162019,dischage
1136.938995,1.316179,dischage
1137.404004,1.3160301,dischage
1137.869011,1.3160187,dischage
1138.334021,1.3160149,dischage
1138.799026,1.3159232,dischage
1139.264036,1.3159308,dischage
1139.729044,1.3158965,dischage
1140.194067,1.3156865,dischage
1140.659092,1.3158009,dischage
1141.124124,1.3157475,dischage
1141.58915,1.3156902,dischage
1142.054174,1.3156712,dischage
1142.519194,1.3156215,dischage
1142.984208,1.3157475,dischage
1143.449211,1.3155489,dischage
1143.914217,1.3154343,dischage
1144.379218,1.3154459,dischage
1144.844209,1.3153274,dischage
1145.309205,1.3153198,dischage
1145.774204,1.3153083,dischage
1146.239212,1.3152128,dischage
1146.704216,1.3152359,dischage
1147.169214,1.3150907,dischage
1147.634213,1.3150028,dischage
1148.099199,1.3150104,dischage
1148.564189,1.3150334,dischage
1149.02918,1.3148959,dischage
1149.494182,1.3148501,dischage
1149.959188,1.3148501,dischage
1150.424193,1.3148042,dischage
1150.889201,1.3146858,dischage
1151.354211,1.3146783,dischage
1151.819219,1.314682,dischage
1152.284222,1.3145331,dischage
1152.749224,1.314514,dischage
1153.214224,1.3145064,dischage
1153.679222,1.3143765,dischage
1154.144224,1.3144186,dischage
1154.609233,1.3143421,dischage
1155.074239,1.3142773,dischage
1155.539246,1.31422,dischage
1156.004255,1.3141092,dischage
1156.469265,1.3140939,dischage
1156.934281,1.3140786,dischage
1157.399296,1.3140405,dischage
1157.864311,1.3139527,dischage
1158.329321,1.3139527,dischage
1158.794333,1.3138763,dischage
1159.25935,1.313754,dischage
1159.724361,1.3137236,dischage
1160.189376,1.3136243,dischage
1160.654393,1.3136051,dischage
1161.119404,1.3135555,dischage
1161.584414,1.3134638,dischage
1162.049425,1.3135593,dischage
1162.514429,1.3134141,dischage
1162.979434,1.3133035,dischage
1163.444441,1.3131927,dischage
1163.909441,1.3131813,dischage
1164.374437,1.3130552,dischage
1164.83944,1.3130857,dischage
1165.304445,1.3129979,dischage
1165.769454,1.3129827,dischage
1166.234465,1.3128757,dischage
1166.699483,1.3128566,dischage
1167.164497,1.3128337,dischage
1167.629508,1.3127191,dischage
1168.094515,1.3126733,dischage
1168.559514,1.3125588,dischage
1169.024512,1.3125588,dischage
1169.489519,1.3124785,dischage
1169.954521,1.3124938,dischage
1170.419522,1.3122724,dischage
1170.884529,1.3122953,dischage
1171.349537,1.3122494,dischage
1171.814539,1.3121349,dischage
1172.279539,1.3121272,dischage
1172.744534,1.3120165,dischage
1173.209535,1.3119057,dischage
1173.674537,1.3118638,dischage
1174.139534,1.3118905,dischage
1174.604534,1.3117492,dischage
1175.069522,1.3117262,dischage
1175.534513,1.3116536,dischage
1175.999504,1.3115391,dischage
1176.464501,1.3114322,dischage
1176.9295,1.3114513,dischage
1177.394498,1.3114475,dischage
1177.859501,1.3112909,dischage
1178.324503,1.3112642,dischage
1178.789509,1.3111228,dischage
1179.254513,1.3111153,dischage
1179.719517,1.3110389,dischage
1180.184519,1.3109243,dischage
1180.64952,1.310928,dischage
1181.114525,1.3108212,dischage
1181.579533,1.3107983,dischage
1182.044541,1.3107371,dischage
1182.509545,1.310676,dischage
1182.974549,1.310573,dischage
1183.439548,1.3104966,dischage
1183.904544,1.3104279,dischage
1184.369541,1.3103973,dischage
1184.834544,1.310424,dischage
1185.299553,1.3101987,dischage
1185.764562,1.3101032,dischage
1186.229575,1.3101376,dischage
1186.694575,1.3100154,dischage
1187.159572,1.3100153,dischage
1187.624569,1.3098702,dischage
1188.089566,1.3098245,dischage
1188.55456,1.3097595,dischage
1189.019556,1.3096449,dischage
1189.484549,1.3095953,dischage
1189.949537,1.3095113,dischage
1190.414524,1.3094234,dischage
1190.879511,1.3092784,dischage
1191.3445,1.3092593,dischage
1191.809489,1.3091217,dischage
1192.27448,1.3090683,dischage
1192.739483,1.3089919,dischage
1193.204483,1.3089309,dischage
1193.669492,1.3089576,dischage
1194.134497,1.3087628,dischage
1194.5995,1.3086597,dischage
1195.064501,1.3085375,dischage
1195.529506,1.3085604,dischage
1195.9945,1.3085108,dischage
1196.459498,1.3084191,dischage
1196.924498,1.3083848,dischage
1197.389513,1.30819,dischage
1197.854527,1.3082321,dischage
1198.319531,1.3080372,dischage
1198.784538,1.3079569,dischage
1199.249549,1.3077813,dischage
1199.71456,1.3078501,dischage
1200.179573,1.3077737,dischage
1200.644576,1.3076515,dischage
1201.10957,1.3076324,dischage
1201.574567,1.3075103,dischage
1202.039582,1.3074415,dischage
1202.504594,1.3072658,dischage
1202.969595,1.3073155,dischage
1203.434598,1.3071971,dischage
1203.899602,1.3071588,dischage
1204.364607,1.3070519,dischage
1204.82962,1.3070061,dischage
1205.294628,1.3068457,dischage
1205.75964,1.3067999,dischage
1206.224652,1.3067082,dischage
1206.689663,1.3065212,dischage
1207.154668,1.3064638,dischage
1207.619672,1.3064524,dischage
1208.084679,1.3063531,dischage
1208.549688,1.3062805,dischage
1209.014703,1.3061926,dischage
1209.479722,1.3059865,dischage
1209.944747,1.3060399,dischage
1210.409775,1.3059177,dischage
1210.874801,1.3057535,dischage
1211.339813,1.3057268,dischage
1211.804827,1.3056656,dischage
1212.269834,1.3055931,dischage
1212.734841,1.3054022,dischage
1213.19985,1.3052685,dischage
1213.664862,1.3052189,dischage
1214.129868,1.3051845,dischage
1214.594884,1.3051273,dischage
1215.059902,1.3050203,dischage
1215.524916,1.304921,dischage
1215.989926,1.3048713,dischage
1216.45494,1.3045964,dischage
1216.919951,1.3046805,dischage
1217.384953,1.3045545,dischage
1217.84995,1.3044552,dischage
1218.314949,1.3044474,dischage
1218.779948,1.3042107,dischage
1219.244949,1.3041725,dischage
1219.709945,1.3040847,dischage
1220.17494,1.3040084,dischage
1220.639939,1.30389,dischage
1221.104932,1.3038594,dischage
1221.569934,1.3036836,dischage
1222.034943,1.3036035,dischage
1222.499957,1.3035195,dischage
1222.964974,1.3033668,dischage
1223.42999,1.3032559,dischage
1223.894995,1.3031682,dischage
1224.359988,1.3031414,dischage
1224.824995,1.3030192,dischage
1225.290007,1.3029391,dischage
1225.755024,1.3027786,dischage
1226.220026,1.3027328,dischage
1226.68503,1.3026373,dischage
1227.150037,1.3025419,dischage
1227.615054,1.302412,dischage
1228.080076,1.302263,dischage
1228.545101,1.3021982,dischage
1229.010124,1.3020645,dischage
1229.475144,1.3019576,dischage
1229.940165,1.3019308,dischage
1230.405195,1.30182,dischage
1230.870229,1.3016254,dischage
1231.335261,1.3015987,dischage
1231.800293,1.3014497,dischage
1232.265322,1.3013275,dischage
1232.73035,1.301255,dischage
1233.195382,1.3011709,dischage
1233.66041,1.3009838,dischage
1234.125431,1.3009723,dischage
1234.590449,1.3009036,dischage
1235.055466,1.300728,dischage
1235.520483,1.3005675,dischage
1235.985494,1.3005637,dischage
1236.450503,1.300495,dischage
1236.915515,1.3003765,dischage
1237.380529,1.3002543,dischage
1237.845541,1.3001016,dischage
1238.31055,1.3000978,dischage
1238.775564,1.2998954,dischage
1239.240577,1.2997961,dischage
1239.705594,1.2996663,dischage
1240.17061,1.2995861,dischage
1240.635632,1.2995631,dischage
1241.100647,1.299399,dischage
1241.565662,1.2992576,dischage
1242.030672,1.2991852,dischage
1242.49568,1.2988949,dischage
1242.960684,1.2989826,dischage
1243.425691,1.298784,dischage
1243.890697,1.2986963,dischage
1244.355717,1.2986504,dischage
1244.82074,1.2985396,dischage
1245.28575,1.2983717,dischage
1245.750748,1.298303,dischage
1246.215746,1.2981616,dischage
1246.680746,1.2979897,dischage
1247.145755,1.2979478,dischage
1247.610767,1.2977644,dischage
1248.075765,1.2976652,dischage
1248.540752,1.2976537,dischage
1249.005743,1.2974398,dischage
1249.470744,1.2973253,dischage
1249.935747,1.2972527,dischage
1250.400747,1.2970923,dischage
1250.86575,1.2970273,dischage
1251.33075,1.2968327,dischage
1251.795748,1.2967601,dischage
1252.260745,1.2965691,dischage
1252.725738,1.2965882,dischage
1253.19073,1.2964317,dischage
1253.655716,1.2962408,dischage
1254.120706,1.2961338,dischage
1254.585705,1.2960727,dischage
1255.050701,1.2959237,dischage
1255.515697,1.2958856,dischage
1255.980694,1.2956641,dischage
1256.445684,1.2955954,dischage
1256.910676,1.2955571,dischage
1257.375671,1.2952708,dischage
1257.840668,1.2951906,dischage
1258.305659,1.2950798,dischage
1258.770647,1.2949691,dischage
1259.235632,1.2948163,dischage
1259.700624,1.2946674,dischage
1260.165614,1.2945337,dischage
1260.630612,1.2945452,dischage
1261.095608,1.2942855,dischage
1261.560614,1.2941937,dischage
1262.025629,1.2942129,dischage
1262.490639,1.2938424,dischage
1262.955646,1.2938768,dischage
1263.420668,1.2937089,dischage
1263.885685,1.2935408,dischage
1264.350698,1.293411,dischage
1264.815703,1.2933422,dischage
1265.2807,1.293388,dischage
1265.745708,1.2930062,dischage
1266.21071,1.2929031,dischage
1266.675706,1.2927579,dischage
1267.14071,1.2926816,dischage
1267.605708,1.2925708,dischage
1268.070697,1.2923913,dischage
1268.535679,1.2922539,dischage
1269.000672,1.2921431,dischage
1269.465664,1.2919521,dischage
1269.930665,1.2918414,dischage
1270.395667,1.2917459,dischage
1270.860659,1.2915244,dischage
1271.325656,1.2914748,dischage
1271.790651,1.2913679,dischage
1272.255644,1.2911845,dischage
1272.720642,1.2910204,dischage
1273.185636,1.2908407,dischage
1273.65063,1.2907454,dischage
1274.115622,1.2906575,dischage
1274.580606,1.2904322,dischage
1275.045593,1.2903024,dischage
1275.510582,1.2902566,dischage
1275.975579,1.2901305,dischage
1276.440573,1.2899625,dischage
1276.905567,1.2897067,dischage
1277.37056,1.2896608,dischage
1277.835561,1.2895043,dischage
1278.300562,1.2893591,dischage
1278.765569,1.2891682,dischage
1279.230579,1.2890078,dischage
1279.695595,1.2888588,dischage
1280.160615,1.2887825,dischage
1280.625631,1.2886487,dischage
1281.090649,1.2885189,dischage
1281.555656,1.2884007,dischage
1282.020663,1.2882249,dischage
1282.485671,1.2882097,dischage
1282.950672,1.2879729,dischage
1283.415674,1.2878659,dischage
1283.880684,1.2876636,dischage
1284.345701,1.2874879,dischage
1284.810708,1.2873542,dischage
1285.275709,1.2872282,dischage
1285.740718,1.2869112,dischage
1286.205725,1.2869647,dischage
1286.670732,1.2867547,dischage
1287.135742,1.28664,dischage
1287.600744,1.2864645,dischage
1288.065756,1.286243,dischage
1288.530766,1.2861894,dischage
1288.995774,1.286052,dischage
1289.460775,1.2858496,dischage
1289.925777,1.2857007,dischage
1290.390774,1.2855707,dischage
1290.855767,1.2853646,dischage
1291.320763,1.2852463,dischage
1291.785754,1.28504,dischage
1292.250749,1.2849445,dischage
1292.715735,1.2848338,dischage
1293.180728,1.2846047,dischage
1293.645715,1.2845702,dischage
1294.110708,1.2843564,dischage
1294.575693,1.2841387,dischage
1295.04068,1.284047,dischage
1295.505668,1.2838064,dischage
1295.970652,1.2837301,dischage
